PayeeCustomerAccount,y,Sales3,Sales14,Sales27,Sales35,Sales36,Sales48,tier3,tier14,tier27,tier35,tier36,tier48,n_zeros,tier_gap,prods,State,City,pct_ret,Florfenicol_Family,Reproduction_Hormones,Total_Bios,All_Other,Panacur_Safeguard,Total_Implants,Zuprevo,Mastitis,Biologicals,Pharmaceuticals,manual_sales,enrol_batch,inh_tier,cluster
0010130549,1,1479.68,2126.48,4192.68,4909.88,5807.08,7210.68,0,0,0,0,1,1,0,0.11053952697634883,9,MN,City 13773,0.06956446561777803,556,5912.7,466.57,16.21,0,0,0,259.2,0,0,0,3,1,5
0010054498,0,0,0,400.5,400.5,400.5,400.5,0,0,0,0,0,0,5,0.08011602320464092,2,MI,City 14435,-0,0,0,400.5,0,0,0,0,0,0,0,0,3,0,4
0010041557,3,9834.2,15659.2,25559.2,26969.2,26969.2,26969.2,1,1,2,2,2,2,2,0.07877115084603387,4,IL,City 9646,-0,2760,0,3449.2,0,0,20760,0,0,0,0,0,3,3,4
0010066865,2,2293.86,2293.86,4967.96,5547.81,6998.21,8527.05,0,0,0,1,1,1,1,0.17636131806590327,7,NE,City 8456,-0,0,0,3918.46,749.04,3859.55,0,0,0,0,0,0,3,1,5
0010022092,3,4303.5,10419.8,15109.74,19664.36,22922.46,28319.92,0,1,1,1,1,2,0,0.13280211208448345,7,CA,City 13258,-0,0,3001.5,24725.63,592.79,0,0,0,0,0,0,0,3,3,5
0010272769,1,6207.67,7857.32,9191.54,9664.62,9664.62,10227.27,1,1,1,1,1,1,1,0.26137656882844146,11,MS,City 6370,0.10991908806320477,2365.98,0,3031.26,0,1834.99,984.73,2010.31,0,0,0,0,3,1,5
0010379075,2,0,0,0,0,0,12766.65,0,0,0,0,0,1,5,0.3883519175958798,3,CA,City 13429,-0,2937.75,4159.5,0,5669.4,0,0,0,0,0,0,1,3,3,1
0010236803,0,0,0,2188.32,3023,3023,3023,0,0,0,0,0,0,4,0.6047209441888378,4,SD,City 6041,-0,0,0,3023,0,0,0,0,0,0,0,0,27,0,4
0010295459,3,8516.56,11648.99,15632.46,25374.1,25872.4,32170.26,1,1,1,2,2,2,0,0.28682187287491495,13,TX,City 4467,-0,10170.880000000001,0,8174.19,2383.62,3993.8500000000004,2082,5365.719999999999,0,0,0,0,3,2,5
0010162963,1,160.24,472.04,638.32,1873.4,2842.68,4427.28,0,0,0,0,0,0,0,0.885633126625325,9,CA,City 4786,-0,160.24,127.6,3081.4,1058.04,0,0,0,0,0,0,1,3,1,5
0010310800,1,0,0,3497.78,3497.78,3497.78,7683.89,0,0,0,0,0,1,4,0.13420121006050303,6,ID,City 11568,-0,180.72,0,6117.84,0,0,1385.33,0,0,0,0,1,3,1,5
0010161253,1,0,0,0,0,0,3872.93,0,0,0,0,0,0,5,0.7747409481896379,4,WI,City 14043,-0,69.57,3110.3599999999997,693,0,0,0,0,0,0,0,1,3,1,1
0010033459,1,1363.08,2197.08,9863.64,9863.64,11552.93,11552.93,0,0,1,1,1,1,2,0.3276628831441572,9,ND,City 9182,-0,4170,0,7278.09,104.84,0,0,0,0,0,0,0,3,1,4
0010202225,1,1477.77,2120.47,2763.17,3820.93,3820.93,5731.41,0,0,0,0,0,1,1,0.03657232861643082,11,SD,City 9292,-0,2533.36,0,1450.31,229.81,460.16999999999996,1057.76,0,0,0,0,0,3,1,5
0010384357,2,0,0,6853.89,23521.85,24817.25,24817.25,0,0,1,1,1,1,3,0.9909120456022801,12,MT,City 14600,-0,0,0,12611.99,4520.94,4716.92,2128,839.4,0,0,0,0,3,0,2
0010246421,1,0,4008.97,4008.97,4008.97,4104.75,4104.75,0,0,0,0,0,0,4,0.8211142228445689,9,NE,City 4025,-0,0,0,1747.26,0,0,2357.4900000000002,0,0,0,0,0,3,1,3
0010406637,1,0,0,0,14386.4,14386.4,14386.4,0,0,0,1,1,1,5,0.46934346717335873,1,KS,City 11126,-0,0,0,0,0,14386.400000000001,0,0,0,0,0,0,35,0,2
0010290239,1,0,1032,1613,3689,4942.5,5503,0,0,0,0,0,1,1,0.025151257562878143,9,CA,City 9573,-0,0,1150,2603,0,1750,0,0,0,0,0,0,3,1,5
0010209010,3,9952.61,17446.89,26515.3,29375.85,31697.06,33503.05,1,1,2,2,2,2,0,0.34013560542421706,9,CA,City 13258,-0,2136.03,9797.05,10667.85,10902.119999999999,0,0,0,0,0,0,0,3,6,5
0010220167,1,0,0,0,0,0,5554.61,0,0,0,0,0,1,5,0.0277318865943297,6,SD,City 8205,-0,0,0,4636.9,0,917.71,0,0,0,0,0,1,3,1,1
0010183294,1,2373.84,2907.84,3441.84,4275.84,4275.84,4275.84,0,0,0,0,0,0,2,0.8553390678135627,3,IN,City 10406,-0,2378.4,0,1897.44,0,0,0,0,0,0,0,0,3,1,5
0010188444,3,0,0,0,0,0,24203.85,0,0,0,0,0,1,5,0.9602405120256012,5,MI,City 6318,-0,0,7880.4,8859.11,0,0,0,7464.34,0,0,0,1,3,3,1
0010073797,1,5212.38,6461.88,9555.73,10063.74,13609.54,14430.69,1,1,1,1,1,1,0,0.4715580779038952,7,CO,City 1693,-0,1266.68,0,95.78,0,0,13068.23,0,0,0,0,0,3,1,5
0010138948,2,2535,5048.24,11438.54,12034.81,14043.8,16682.18,0,1,1,1,1,1,0,0.5841382069103456,11,MI,City 2399,-0,2841.76,4147,3861.04,4318.77,0,0,1217.8600000000001,0,295.75,0,0,3,2,5
0010203311,1,1118.06,2654.51,4453.85,5004.25,5795.13,5795.13,0,0,0,1,1,1,1,0.03975848792439623,5,WI,City 7781,-0,0,2711.5,1998.23,1085.4,0,0,0,0,0,0,0,3,1,5
0010232596,3,5115.88,9219.34,12949.59,17674.14,21072.58,24908.71,1,1,1,1,1,1,0,0.9954852742637131,8,CA,City 13429,-0,0,12997.2,4878.55,7032.96,0,0,0,0,0,0,0,3,4,5
0010389519,1,0,0,0,10491.84,10491.84,10491.84,0,0,0,1,1,1,5,0.27460573028651436,5,SD,City 1634,-0,0,0,10491.84,0,0,0,0,0,0,0,0,3,2,2
0010204209,3,3099.42,6889.85,11558.07,18543.15,22096.66,26140.96,0,1,1,1,1,2,0,0.045640225609024324,10,WI,City 10914,-0,138.99,9800.71,6485.17,5374.2,0,0,2001.98,2339.91,0,0,0,3,2,5
0010237703,1,954.9,1285,2655.13,2655.13,3324.12,3324.12,0,0,0,0,0,0,2,0.6649569913982797,8,IA,City 3451,-0,660.2,0,915.5600000000001,0,338.89,1409.47,0,0,0,0,0,3,1,5
0010371754,2,5102.9,7550.92,8868.34,9458.84,14863.04,18576.04,1,1,1,1,1,1,0,0.67883594179709,11,MN,City 7663,-0,2953.87,0,1571.89,0,6507.5,7404.18,138.6,0,0,0,0,3,2,5
0010190012,2,4330.92,7359.52,11476.77,13449.81,16648.46,21703.15,0,1,1,1,1,1,0,0.8351992599629983,11,MN,City 4188,-0,4102.2,12662.9,3751.98,773.5699999999999,0,0,412.5,0,0,0,0,3,2,5
0010112798,1,1692.71,1827.71,2391.61,3723.62,4100.34,5057.48,0,0,0,0,0,1,0,0.0028741437071853827,8,KS,City 5743,-0,619.6,0,787.86,0,1053,2597.02,0,0,0,0,0,3,3,5
0010030881,5,10474.09,21526.78,34805.93,50128.6,57441.34,73579.59,1,1,2,3,3,3,0,0.47160123202464044,12,TX,City 5366,-0,3932.34,21811.9,22117.26,17871.03,7847.0599999999995,0,0,0,0,0,0,3,5,5
0010391496,1,942,2057.89,3317.89,3882.89,4710.39,6167.89,0,0,0,0,0,1,0,0.05839741987099357,7,CO,City 6440,-0,0,2557.5,3026,584.39,0,0,0,0,0,0,0,3,1,5
0010201873,2,2711.29,4918.42,9489.68,12063.44,13828.75,16488.84,0,0,1,1,1,1,0,0.5744707235361768,8,WI,City 3277,-0,4470.820000000001,7467.06,3194.96,319.20000000000005,0,0,0,1036.8,0,0,0,3,2,5
0010067024,2,8393,8781.32,8781.32,11924.92,15854.42,15854.42,1,1,1,1,1,1,2,0.5427481374068703,4,IA,City 286,-0,0,0,388.32,0,0,15466.1,0,0,0,0,0,3,3,2
0010162456,2,0,0,7859,7859,7859,15718,0,0,1,1,1,1,4,0.535926796339817,1,IA,City 9848,-0,0,0,0,0,0,15718,0,0,0,0,0,3,1,5
0010009291,1,0,0,988.6,5269.02,5269.02,5301.78,0,0,0,1,1,1,3,0.015089754487724373,12,SD,City 885,-0,0,0,3624.01,0,1016.67,661.1,0,0,0,0,0,27,0,2
0010183525,2,0,78.54,1284.78,11818.75,14434.25,17889.42,0,0,0,1,1,1,1,0.6445032251612581,4,CA,City 13340,-0,0,15074.76,2382.69,431.97,0,0,0,0,0,0,0,3,2,2
0010083262,3,3417.71,5535.98,9667.87,12441.18,16311.4,20081.12,0,1,1,1,1,1,0,0.7540937046852342,14,SD,City 13317,-0,2061.7799999999997,269.85,9710.53,192.57,0,0,7846.39,0,0,0,0,3,1,5
0010037528,4,377.01,12178.14,48800.3,62839.12,77971.44,90880.63,0,1,2,3,3,3,0,0.8176289525790517,27,MS,City 2153,0.0028571105680943037,10566.599999999999,0,6134.8,9862.73,56721.42,7595.08,0,0,0,0,0,3,3,5
0010255612,1,663.5,872.72,1540.02,2803.55,2803.55,2803.55,0,0,0,0,0,0,2,0.5608221644328866,5,IA,City 11294,-0,0,2010.3000000000002,0,418.44,0,374.81,0,0,0,0,0,3,1,2
0010060291,2,2050.3,7807.4,17768.66,22484.06,22784.04,22784.04,0,1,1,1,1,1,1,0.8892464623231162,7,KS,City 13971,-0,540.7,0,29.63,229.81,0,21983.899999999998,0,0,0,0,0,3,2,4
0010193592,1,3726,3726,3726,3726,3726,3726,0,0,0,0,0,0,5,0.7453490698139628,4,MO,City 8054,-0,0,0,3726,0,0,0,0,0,0,0,0,3,1,0
0010377249,0,264,872.38,1004.38,1550.58,1708.98,2387.18,0,0,0,0,0,0,0,0.47753150630126023,4,MN,City 6958,-0,62.18,1478.4,846.5999999999999,0,0,0,0,0,0,0,0,3,1,5
0010253946,0,1423.95,1759.05,4632.41,4632.41,4632.41,5350.65,0,0,0,0,0,1,2,0.017533376668833422,9,OR,City 6472,-0,901.17,0,2846.16,0,677.78,925.5400000000001,0,0,0,0,0,3,1,4
0010263782,0,0,0,0,0,104.29,104.29,0,0,0,0,0,0,5,0.0208621724344869,2,MI,City 8640,-0,0,0,0,0,104.29,0,0,0,0,0,0,3,1,6
0010408317,0,212.24,1559.04,2959.64,4652.34,5064.84,5889.84,0,0,0,0,1,1,0,0.04449422471123557,5,WI,City 6473,-0,990.3000000000001,319,868.04,0,0,0,3712.5,0,0,0,0,3,1,5
0010258895,0,1620,6562.5,8507.7,21471.1,36666.05,36666.05,0,1,1,1,2,2,1,0.46666066642665716,7,ID,City 1691,0.049192167113337765,1155,1679.1000000000001,9862.5,0,0,23969.45,0,0,0,0,0,3,4,2
0010050460,0,3772.95,4386.41,6492.01,7447.27,8902.37,10735.17,0,0,1,1,1,1,0,0.2867728386419321,6,NY,City 7397,-0,3551.6,3745.19,0,1866.94,0,0,1571.44,0,0,0,0,3,1,5
0010237565,0,1349.92,1349.92,2625.1,3416.44,4537.87,5198.05,0,0,0,0,0,1,1,0.009902995149757498,6,WI,City 14040,-0,154.44,3068.85,0,1581.9,0,0,392.86,0,0,0,0,3,1,5
0010316521,0,6539.35,14764.51,27428.21,35886.41,42630.67,49822.25,1,1,2,2,2,2,0,0.9929297171886875,9,NM,City 11423,-0,8340,29465,7432.41,4584.84,0,0,0,0,0,0,0,3,4,5
0010334652,0,0,0,0,0,0,4365.41,0,0,0,0,0,0,5,0.873256651330266,6,NC,City 3939,-0,0,0,3777.06,0,0,588.35,0,0,0,0,0,48,0,1
0010317978,0,4284.5,4284.5,24333.75,24333.75,35070.97,42448.6,0,0,1,1,2,2,2,0.697971918876755,9,KS,City 1946,-0,6748.3499999999995,0,964.42,1149.05,2023.4699999999998,2748.9,28814.41,0,0,0,0,3,3,5
0010248609,0,10026.4,11633.3,25196.95,26519.15,26519.15,26519.15,1,1,2,2,2,2,2,0.060768430737229547,6,MT,City 5892,-0,5615.82,0,2850.48,0,3167,14885.85,0,0,0,0,0,3,3,4
0010058048,0,3378.4,4815.2,7869,8269.5,8269.5,8269.5,0,0,1,1,1,1,2,0.16348317415870794,9,MT,City 9901,-0,0,0,7331.9,937.6,0,0,0,0,0,0,0,3,1,4
0010267656,0,1871.94,3749.04,8344.98,8480.08,8480.08,8480.08,0,0,1,1,1,1,2,0.17401270063503174,6,KS,City 12059,-0,3800.04,0,427.14,0,1606.9,2646,0,0,0,0,0,3,1,4
0010195207,1,246.42,679.82,1031.52,1699.7,1938.05,2644.33,0,0,0,0,0,0,0,0.5289717943588718,7,OH,City 12712,-0,0,1528.7,410.27,705.36,0,0,0,0,0,0,0,3,1,5
0010261543,2,6061.17,6061.17,6061.17,6061.17,6061.17,6061.17,1,1,1,1,1,1,5,0.05306115305765284,4,SD,City 14553,-0,0,0,157.58999999999997,0,0,0,5903.58,0,0,0,0,3,1,0
0010126482,0,0,0,0,0,0,4692.76,0,0,0,0,0,0,5,0.9387397479495899,7,OK,City 12523,-0,2113.0099999999998,0,343.94,45.81,0,0,2190,0,0,0,1,3,1,1
0010360704,1,1245.12,3280.64,3280.64,3280.64,3280.64,3280.64,0,0,0,0,0,0,4,0.65625925185037,5,NY,City 1862,-0,80.71,2295.03,904.9,0,0,0,0,0,0,0,0,3,1,3
0010077479,1,0,0,4895.08,4895.08,5548.18,6775.7,0,0,0,0,1,1,3,0.08878943947197358,12,NE,City 992,-0,227.23000000000002,0,4895.08,63.84,460.16999999999996,1129.38,0,0,0,0,0,3,1,4
0010392218,1,0,0,0,0,0,7637.5,0,0,0,0,0,1,5,0.13188159407970398,6,IA,City 9848,0.020016680567139282,821.8,0,0,91.19999999999999,0,6724.5,0,0,0,0,1,3,1,1
0010005098,5,22882.63,37329.76,51878.39,70646.39,87802.79,112042.86,1,2,3,3,3,4,0,0.12042980429804298,13,WA,City 8329,-0,2970.8999999999996,4957.8,80656.21,23457.95,0,0,0,0,0,0,0,3,5,5
0010206610,3,15045.04,19857.14,19857.14,20329.64,20329.64,21167.14,1,1,1,1,1,1,2,0.8083974198709936,5,TX,City 12033,0.04189177934370904,17298.04,0,1185.1,0,680,2004,0,0,0,0,0,3,2,3
0010289702,1,2488.8,5116.74,5116.74,5366.61,5866.35,6370.06,0,1,1,1,1,1,1,0.06850642532126604,8,NE,City 5647,-0,0,0,2853.0099999999998,0,1974.12,1542.93,0,0,0,0,0,3,1,3
0010255055,2,3309.93,5051.66,9588.49,12699.17,16017.03,19391.44,0,1,1,1,1,1,0,0.7196079803990199,7,VT,City 13699,0.021966050266909298,2873.4300000000003,8271.6,2619.0099999999998,5627.4,0,0,0,0,0,0,0,3,2,5
0010131191,2,2549.64,4549.29,6944.55,10790.68,12998.29,16165.72,0,0,1,1,1,1,0,0.5583139156957847,5,WI,City 13550,-0,0,12028.98,2234.96,1901.78,0,0,0,0,0,0,0,3,1,5
0010205163,1,878.78,1226.64,2448.1,3517.24,4264.44,5283.93,0,0,0,0,0,1,0,0.014197209860493038,8,WI,City 14153,-0,330.05,3498.1000000000004,1081.03,0,0,0,0,0,374.75,0,0,3,1,5
0010055194,2,0,0,0,16505,16626.28,16626.28,0,0,0,1,1,1,4,0.5813430671533576,10,MT,City 5223,-0,0,0,12530,0,1056.28,3040,0,0,0,0,0,27,0,2
0010255869,1,466.87,466.87,1764.69,1805.72,3097.01,3664.1,0,0,0,0,0,0,1,0.7329665933186638,7,MN,City 555,-0,100.42,190.69,0,376.4,0,2996.59,0,0,0,0,0,3,1,5
0010152933,2,2075.36,3077.42,5165.75,6817.91,9532.55,12574.72,0,0,1,1,1,1,0,0.3787549377468873,15,OH,City 9647,-0,1597.34,1456.1,3199.44,4682.14,0,0,0,1555.1999999999998,84.5,0,0,3,2,5
0010167075,1,0,0,0,3388.2,5415,5415,0,0,0,0,1,1,4,0.020751037551877592,3,IA,City 1983,-0,0,0,544.8,0,0,3750,1120.2,0,0,0,0,3,2,2
0010232282,1,0,0,0,0,0,3160.39,0,0,0,0,0,0,5,0.6322044408881776,3,WY,City 9848,-0,0,0,3160.39,0,0,0,0,0,0,0,0,3,2,1
0010089859,3,5856.86,10821.24,19317.69,28152.39,33277.03,40693.54,1,1,1,2,2,2,0,0.6277667106684268,7,NM,City 7549,-0,0,0,4770.29,8156.64,0,0,27766.61,0,0,0,0,3,3,5
0010061222,2,554.52,920.2,5999.77,7140.53,11814.26,19474.46,0,0,1,1,1,1,0,0.723759187959398,14,MN,City 12269,-0,1982.5700000000002,0,5648.72,0,674,2061.64,9001.529999999999,0,106,0,1,3,1,5
0010279396,1,0,230.6,3511.66,4277.26,4637.06,4637.06,0,0,0,0,0,0,2,0.9275975195039009,5,OK,City 3899,-0,0,3736,901.0600000000001,0,0,0,0,0,0,0,0,3,1,4
0010392245,1,115.18,2178.98,2535.38,2535.38,5779.38,5779.38,0,0,0,0,1,1,2,0.03897094854742738,10,MN,City 5522,-0,0,0,1557.58,0,667.5,3554.3,0,0,0,0,0,3,1,6
0010381496,1,3651.31,3651.31,8386.06,13855.4,13855.4,13855.4,0,0,1,1,1,1,3,0.44279213960698033,9,NE,City 2904,0.048847528928479246,0,0,4192.26,3128.63,4633.58,0,1900.9299999999998,0,0,0,0,3,1,2
0010032054,1,3017.62,5645.48,9498.78,12742.98,14365.08,17068.58,0,1,1,1,1,1,0,0.6034591729586478,4,WA,City 8008,-0,14238.439999999999,0,0,0,0,2830.14,0,0,0,0,0,3,3,5
0010206029,2,0,0,0,0,0,11694.32,0,0,0,0,0,1,5,0.33473273663683184,4,WY,City 11846,-0,3491.5,0,414.82,0,0,7788,0,0,0,0,0,48,0,1
0010237687,1,550.84,1069.41,1423.79,1624.42,2179.43,2730.63,0,0,0,0,0,0,0,0.54623524704941,4,MI,City 11067,-0,0,2462.35,0,268.28000000000003,0,0,0,0,0,0,0,3,1,5
0010289888,1,0,0,0,0,0,4588.54,0,0,0,0,0,0,5,0.9178915783156631,5,ID,City 11208,-0,0,401.94,790.14,3396.46,0,0,0,0,0,0,1,27,0,1
0010236351,3,0,10481.39,13631.73,16557.86,18967.66,22571.62,0,1,1,1,1,1,1,0.8786249312465623,8,IA,City 323,-0,1608.68,0,2060.4,0,0,18902.54,0,0,0,0,1,3,3,5
0010168833,1,0,0,5236,13789.6,20680,22976.8,0,0,1,1,1,1,2,0.8988849442472123,2,CO,City 7472,-0,0,22976.8,0,0,0,0,0,0,0,0,0,3,1,5
0010084106,4,7354.16,11141.21,12760.31,17346.71,22261.01,30264.81,1,1,1,1,1,2,0,0.21060082403296138,6,TX,City 4294,0.010506385894796863,160.24,10974,19004.65,0,0,125.92,0,0,0,0,0,3,4,5
0010239528,2,3168.34,8957.98,12308.12,15642.36,18473.26,22544.04,0,1,1,1,1,1,0,0.8772458622931147,5,CA,City 13258,-0,0,18605.7,3938.34,0,0,0,0,0,0,0,0,3,3,5
0010215007,1,471.88,1388.94,2007.94,2007.94,2830.09,3189.89,0,0,0,0,0,0,1,0.6381056211242249,9,MD,City 8389,-0,160.24,2204.8,565.65,0,0,0,0,259.2,0,0,0,3,0,5
0010180500,2,0,4266.12,6900.12,7500.12,12866.48,17252.24,0,0,1,1,1,1,1,0.6126426321316065,6,ID,City 14124,-0,0,14407.8,2844.44,0,0,0,0,0,0,0,0,3,2,5
0010473286,1,0,0,0,6182.73,7148.18,9063.76,0,0,0,1,1,1,3,0.20319815990799542,7,TX,City 5474,-0,0,0,2853.8,2996.16,3213.8,0,0,0,0,0,0,27,0,2
0010355617,1,81.06,81.06,1177.41,1476.71,2741.18,3194.83,0,0,0,0,0,0,1,0.6390938187637527,5,KS,City 8638,-0,2249.45,0,548.48,0,0,396.90000000000003,0,0,0,0,0,3,1,5
0010375558,1,405,405,405,405,405,405,0,0,0,0,0,0,5,0.08101620324064814,3,TX,City 4934,-0,0,0,0,0,0,0,405,0,0,0,0,3,3,0
0010279134,0,0,2475.6,2475.6,2475.6,2475.6,2475.6,0,0,0,0,0,0,5,0.49521904380876175,2,MT,City 6743,-0,0,0,2475.6,0,0,0,0,0,0,0,0,3,2,3
0010408233,1,0,1400,2560,12248,15192,15192,0,0,0,1,1,1,2,0.5096254812740637,7,MT,City 7459,-0,0,0,11488,0,760,2944,0,0,0,0,0,3,2,2
0010135460,1,5435.58,5435.58,7336.84,7336.84,9324.05,11225.31,1,1,1,1,1,1,2,0.31128106405320266,3,VA,City 10929,-0,0,0,85.95,0,0,0,11139.36,0,0,0,0,3,1,5
0010083050,1,0,900.35,900.35,4883.93,6888.74,9979.2,0,0,0,0,1,1,2,0.24897244862243115,6,IA,City 8606,-0,0,0,0,0,1839.65,8139.55,0,0,0,0,0,3,1,5
0010288754,1,0,3558.78,3558.78,4099.48,4099.48,4099.48,0,0,0,0,0,0,4,0.8200600120024004,4,PA,City 5764,-0,1892.45,0,1517.6,689.4300000000001,0,0,0,0,0,0,0,3,1,3
0010002076,2,4622.14,6566.4,8739.25,10810.15,13858.23,17286.49,0,1,1,1,1,1,0,0.6143552177608881,7,CA,City 514,-0,0,14012.7,1977.79,0,0,0,0,1296,0,0,0,3,2,5
0010134947,1,0,0,0,1206.29,2046.65,3363.13,0,0,0,0,0,0,3,0.6727605521104221,9,NY,City 3641,-0,0,794.39,1545.7,1023.04,0,0,0,0,0,0,1,3,1,2
0010409279,1,0,0,1992.32,5009.5,5647.93,5647.93,0,0,0,1,1,1,3,0.032398119905995316,11,NE,City 9287,-0,286.44,0,2151.94,432.91999999999996,1276.8600000000001,715.4499999999999,784.3199999999999,0,0,0,0,3,1,2
0010034210,6,27430.31,45378.8,66968.26,83424.85,95776.45,117202.03,2,2,3,3,3,4,0,0.1720220202202022,14,KS,City 5501,-0,52831.32,0,50860.08,418.49,13092.140000000001,0,0,0,0,0,0,3,6,5
0010258410,2,1528.8,3202.32,5155.37,6771.15,8402.11,10708.07,0,0,1,1,1,1,0,0.2854177708885444,7,VT,City 12153,-0,0,6720,439.29999999999995,3548.77,0,0,0,0,0,0,0,3,1,5
0010200679,2,2937.86,4931.69,7262.49,8747.06,10655.82,12458.59,0,0,1,1,1,1,0,0.37294814740737037,12,WI,City 101,-0,0,0,3256.5499999999997,357.5,3214.08,5541.24,0,0,89.22,0,0,3,1,5
0010205181,1,629.52,1627.2,2126.04,2874.3,3622.56,4370.82,0,0,0,0,0,0,0,0.8743388677735546,3,TX,City 4258,-0,154.44,0,4216.38,0,0,0,0,0,0,0,0,3,1,5
0010399010,1,0,0,83.5,83.5,83.5,3011.77,0,0,0,0,0,0,4,0.6024744948989798,4,MS,City 264,-0,1928.1,0,83.5,0,0,0,1000.17,0,0,0,0,27,0,1
0010083274,1,1930.44,3224.52,5718.84,5718.84,5718.84,5718.84,0,0,1,1,1,1,3,0.0359437971898595,7,IA,City 4491,-0,0,0,3965.7599999999998,1753.08,0,0,0,0,0,0,0,3,1,4
0010271257,1,0,0,6982.29,8240.25,9015.95,9739.87,0,0,1,1,1,1,2,0.2370053502675134,14,KY,City 958,0.029836414689707862,0,132.09,1307.49,1517.59,2748.98,430.68,3603.04,0,0,0,0,27,0,4
0010235011,1,952.54,952.54,1737.55,1737.55,5394.7,5661.37,0,0,0,0,1,1,2,0.03307015350767538,7,SD,City 13873,-0,0,0,3357.1499999999996,0,0,1351.68,952.54,0,0,0,0,3,1,6
0010291589,1,0,210,667.4,710.15,2753.15,5143.25,0,0,0,0,0,1,1,0.0071628581429071456,14,CO,City 4371,-0,0,504,3064.6,67.65,700,807,0,0,0,0,0,3,1,6
0010033192,1,2370.33,4410.76,4554.76,6835.12,8016.61,11908.47,0,0,0,1,1,1,0,0.3454407720386019,6,OH,City 5276,-0,595,0,11186.82,126.64999999999999,0,0,0,0,0,0,0,3,1,5
0010063944,2,138,138,138,138,138,2973.02,0,0,0,0,0,0,4,0.5947229445889178,6,CA,City 7461,-0,0,1128.55,1844.47,0,0,0,0,0,0,0,1,3,1,1
0010064148,3,4991.35,9005.05,12795,16021.11,18177.05,20252.22,0,1,1,1,1,1,0,0.7626491324566229,15,CA,City 7461,-0,1255.52,5088.7,12160.08,1747.92,0,0,0,0,0,0,0,3,2,5
0010195717,1,658.04,658.04,5769.68,7163.11,7163.11,8692.83,0,0,1,1,1,1,2,0.18465073253662684,8,NC,City 10417,-0,0,0,4073.39,0,1578.3799999999999,3041.06,0,0,0,0,0,3,1,4
0010185548,1,5959.6,6326.1,6326.1,7524.9,7524.9,10191.18,1,1,1,1,1,1,2,0.25957197859892994,7,FL,City 6767,-0,171.6,0,584.8,4762.2,4638.5,34.08,0,0,0,0,0,3,1,2
0010377892,5,0,0,0,20766.24,27086.4,34986.6,0,0,0,1,2,2,3,0.3994799791991679,1,IN,City 10660,-0,0,0,0,0,34986.6,0,0,0,0,0,0,35,0,2
0010354118,0,619.86,619.86,1568.17,1850.63,2221.06,2664.47,0,0,0,0,0,0,1,0.5330006001200239,11,WI,City 10804,-0,667.96,176.45,900.21,266.2,0,0,0,0,653.65,0,0,3,1,5
0010438999,0,0,0,0,0,0,2746.64,0,0,0,0,0,0,5,0.5494378875775154,5,TX,City 6591,-0,891.4,0,1045.24,0,810,0,0,0,0,0,1,3,0,1
0010263159,2,3040.84,9419.98,11693.47,15217.54,18104.05,19674.53,0,1,1,1,1,1,0,0.7337631881594079,14,IA,City 12232,0.01073510045992489,0,0,738,964.32,1481.23,10537.6,5953.38,0,0,0,0,3,1,5
0010017036,2,4864.07,8281.61,12210.51,15337.48,17169.02,19151.64,0,1,1,1,1,1,0,0.7076173808690435,10,TX,City 7667,-0,6682.83,0,4447.53,0,0,2115.52,5905.76,0,0,0,0,3,2,5
0010062694,4,6631.42,10653.9,12582,12748.28,13183.47,15111.57,1,1,1,1,1,1,0,0.5056037801890094,6,NE,City 842,-0,9584.34,352.05,494.88,0,4680.299999999999,0,0,0,0,0,0,3,5,5
0010167583,1,0,0,0,0,1421.99,1658.96,0,0,0,0,0,0,4,0.33185837167433485,4,ND,City 12344,-0,0,0,1658.96,0,0,0,0,0,0,0,0,3,0,6
0010266800,1,0,0,933.18,933.18,933.18,2534.28,0,0,0,0,0,0,4,0.5069573914782957,4,MN,City 12570,-0,0,0,156.89,0,2042.3899999999999,335,0,0,0,0,1,3,1,5
0010232209,1,0,0,3571.28,6172.21,6172.21,6172.21,0,0,0,1,1,1,4,0.05861343067153358,4,MN,City 5255,-0,0,0,2911.0499999999997,0,0,3261.16,0,0,0,0,0,3,1,4
0010175534,1,1735.96,4043.58,6306.88,8064.32,9271.55,12314.11,0,0,1,1,1,1,0,0.3657237861893095,6,IN,City 9920,-0,0,10008.75,1977.2,328.16,0,0,0,0,0,0,0,3,2,5
0010085028,1,952.54,5957.76,9684.7,9684.7,11220.72,11220.72,0,1,1,1,1,1,2,0.31105155257762884,8,TX,City 3195,-0,3856.2,0,257.35,1782.06,2372.23,0,2952.88,0,0,0,0,3,2,4
0010352981,1,0,0,0,0,0,2942.79,0,0,0,0,0,0,5,0.5886757351470294,4,SD,City 3248,0.13663954842703452,0,0,1170.41,0,0,1772.38,0,0,0,0,1,3,0,1
0010202093,1,410.06,1029.37,2174.35,2756.13,3467.03,3796.01,0,0,0,0,0,0,0,0.7593538707741548,4,WI,City 4136,-0,0,3651.89,0,144.12,0,0,0,0,0,0,0,3,1,5
0010111972,1,713.1,1252.8,2535.1,3404.9,4187.87,4376.18,0,0,0,0,0,0,0,0.8754110822164434,5,CA,City 9563,-0,330.1,3946.6600000000003,0,99.42,0,0,0,0,0,0,0,3,1,5
